osm_id,name,category,lat,lon,city,country,address,phone,website,opening_hours,wifi,wheelchair,operator,brand,quality,cost_tier,timezone,visa,osm_url
439331612,Coliwoo Balestier 320,apartment,1.3237807,103.8521866,Singapore,Singapore,Balestier Road,,,,,,Coliwoo,,2,3,UTC+8,visa-free 90d,https://www.openstreetmap.org/way/439331612
453787348,JJH Serviced Apartments,apartment,1.3464671,103.8713332,Singapore,Singapore,Wolskel Road,,,,wlan,,JJH Serviced Apartments,,3,3,UTC+8,visa-free 90d,https://www.openstreetmap.org/way/453787348
462560355,yo:HA Hostel @ Pearl's Hill,hostel,1.2848598,103.8410473,Singapore,Singapore,Pearl's Hill Terrace,,http://yoha.com.sg/hostel-detail.aspx?hid=7,,,,,,4,3,UTC+8,visa-free 90d,https://www.openstreetmap.org/way/462560355
519871517,Top Banana,guesthouse,11.5553922,104.925938,Phnom Penh,Cambodia,,(855) 12 885 572,,,,,,,2,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/519871517
2678311270,Eighty8 Backpackers Hostel,hostel,11.5780189,104.9195283,Phnom Penh,Cambodia,Phsar Dek (St: 88),,,,wlan,,,,2,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/2678311270
3041141679,Riverside Backpackers,hostel,11.5706037,104.929363,Phnom Penh,Cambodia,144 St,087753364,http://riverside-backpackers.com,,,,,,6,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/3041141679
3446444866,11 Happy Backpacker,guesthouse,11.5706889,104.9270226,Phnom Penh,Cambodia,,,http://www.11happybackpackers.com/,,wlan,,,,4,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/3446444866
3476109495,One Stop Hostel,hostel,11.5754901,104.9266199,Phnom Penh,Cambodia,,+855 23 992 922,,,,,,,2,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/3476109495
3552652916,Packer Choices,hostel,11.5645792,104.9276273,Phnom Penh,Cambodia,"19th Street, Sangkat Chey Chumas",023210710,pkchostel@gmail.com,,wlan,,,,7,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/3552652916
3680220086,The White Rabbit,guesthouse,11.5529642,104.9228539,Phnom Penh,Cambodia,Street 294,+855 (0) 23 223 170,http://www.whiterabbitguesthouse.com/,,,,,,6,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/3680220086
3716870072,Me Mates,hostel,11.5639356,104.9267661,Phnom Penh,Cambodia,St. 185,012457918,,,,,,,3,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/3716870072
3740944683,Same Same,hostel,11.5598135,104.9344684,Phnom Penh,Cambodia,Long Nget (St: 258),,,,wlan,,,,2,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/3740944683
4204320591,Good Morning,guesthouse,11.5667302,104.9261517,Phnom Penh,Cambodia,Street 27,,https://www.goodmorningguesthouse.com/,,wlan,,,,5,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/4204320591
4220792191,19 Happy House,hostel,11.5703235,104.9281664,Phnom Penh,Cambodia,Street 13,,,,wlan,,,,2,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/4220792191
4226241789,Aura,hostel,11.5628073,104.9283542,Phnom Penh,Cambodia,Preah Ang Yukanthor (St: 19),,,,wlan,,,,2,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/4226241789
4227662089,Lovely Jubbly,hostel,11.5595822,104.9217053,Phnom Penh,Cambodia,វិថី សម្តេច សង្ឈរជទៀង (២២២),085512384008,https://www.lovelyjubblyvilla.com/,24/7,wlan,,,,9,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/4227662089
4240805189,The Happy House,hostel,11.5669956,104.9265622,Phnom Penh,Cambodia,វិថី ព្រះអង្គយុគន្ធរ (១៩),+855963333288,http://www.thehappy-house.com/,,wlan,,,,7,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/4240805189
4306937590,Velkommen Guesthouse,guesthouse,11.570375,104.9294496,Phnom Penh,Cambodia,Preah Ang Hassakan (St: 144),077 757 701,http://www.velkommenguesthouse.com,24/7,wlan,,,,9,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/4306937590
4670381418,Prantara,guesthouse,11.5606904,104.9311286,Phnom Penh,Cambodia,"Oknha Chhun St. (240), Phnom Penh, Kambodscha",+855 23 211 376,,,,,,,3,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/4670381418
4993847221,ផ្ទះជួល,hostel,11.590681,104.917611,Phnom Penh,Cambodia,ផ្លូវ ៤៥,016399988,,24/7,wlan,,,,6,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/4993847221
5249833421,1 Residence Appart’Hotel,apartment,11.5481491,104.9284276,Phnom Penh,Cambodia,មហាវិថី ព្រះនរោត្តម (៤១),023959090,http://www.oneresidence.com.kh,24/7,wlan,,,,9,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/5249833421
6162904185,ផ្ទះ​សំណាក់​ គឹម ហេង,guesthouse,11.543504,104.9033219,Phnom Penh,Cambodia,,012485971,,,,,,,2,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/6162904185
7158030281,Silvertown Metropolitan,apartment,11.54474,104.9245888,Phnom Penh,Cambodia,Street 53,,http://silvertowncambodia.com/,,yes,,Naki,,6,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/7158030281
9958882118,Mad Monkey Hostel,hostel,11.5577381,104.9239701,Phnom Penh,Cambodia,Oknha Peich (St: 242),,,,wlan,,,,2,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/9958882118
10593122105,ឡាក់គី ២,guesthouse,11.560205,104.917196,Phnom Penh,Cambodia,,,,24/7,wlan,,,,3,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/10593122105
11293279469,Sweet Home,apartment,11.5367632,104.9445326,Phnom Penh,Cambodia,ផ្លូវ ៣៥៨,,,,wlan,,,,2,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/11293279469
11968725570,Villa Martial Arts Gym & Hostel,hostel,11.535703,104.914898,Phnom Penh,Cambodia,ផ្លូវ ៤៧៦,+855 86 209 066,,,,,,,3,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/11968725570
13784267081,LE CONDÉ BKK1,apartment,11.5493614,104.9250239,Phnom Penh,Cambodia,ផ្លូវ ៣៥២,+855962299999,https://www.leconde.com,,wlan,,LE CONDÉ BKK1,,8,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/13784267081
372792043,ផ្ទះយុឃិន,guesthouse,11.5508157,104.930685,Phnom Penh,Cambodia,ផ្លូវ ៨៣០,+855 70740051,https://ykarthouse.com/,,wlan,,,,7,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/way/372792043
733628115,SC Residence,apartment,11.5431981,104.9150695,Phnom Penh,Cambodia,,+85598550101,,,,,,,2,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/way/733628115
312076011,UP2U Guesthouse,guesthouse,13.355926,103.8458151,Siem Reap,Cambodia,,+85570486531,http://www.siem-reap-up2u-guesthouse.com/,,,,,,5,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/312076011
1058645770,"Lodestar Hostel,Siem Reap",hostel,13.3517265,103.8524333,Siem Reap,Cambodia,Street 52,098226272,https://lodestarhostel.com,24/7,wlan,,,,9,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/1058645770
2051799868,Happy Guesthouse & restaurant,guesthouse,13.3596428,103.8621642,Siem Reap,Cambodia,ផ្លូវ វត្តបូព៌,0085592548600,https://sweetdreams-guesthouse-siem-reap.hotelmix.co.uk/,,wlan,,Nini,,8,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/2051799868
2584491511,Smiley Guest House,guesthouse,13.3610158,103.8528382,Siem Reap,Cambodia,Taphul Street,,http://www.smileyguesthouse.com/,,,,,,4,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/2584491511
2951838377,The Cashew Nut Guesthouse,guesthouse,13.3493017,103.8492028,Siem Reap,Cambodia,Psaa Krom Road,,,,,,Stephen Hunter,,2,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/2951838377
3243844416,Angkor Aseana Residence,guesthouse,13.3361199,103.843474,Siem Reap,Cambodia,Psah Kraoum Rd. House 602,855 17 850 760,https://aseanaangkor.webs.com/,,yes,limited,Mr. Abbas Sorman,,8,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/3243844416
3294769517,La Milla Hostel,hostel,13.3572248,103.851802,Siem Reap,Cambodia,,063964077,http://www.kafu-hostel.com/,24/7,wlan,,,,8,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/3294769517
3896094820,Firefly Guesthouse - The Berlin Angkor,guesthouse,13.3786187,103.8557714,Siem Reap,Cambodia,"Trapeang Ses, Sangkat Kokchork",+855 (0) 63 969 110,https://www.fireflyguesthouse.com/,,,,,,6,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/3896094820
3929693968,Bliss Villa,hostel,13.3540803,103.8476453,Siem Reap,Cambodia,Sok San Street,+855636300978,http://theblissvilla.com,,,,,,6,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/3929693968
4138508789,Pool Party,hostel,13.3484668,103.846121,Siem Reap,Cambodia,Street 52,,,,wlan,,,,2,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/4138508789
4231826989,Traveler Cat Guesthouse,guesthouse,13.3580627,103.8635602,Siem Reap,Cambodia,Street 20,00855964317713,,,wlan,,,,4,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/4231826989
4266458493,Tropical Breeze,hostel,13.350818,103.8553621,Siem Reap,Cambodia,wat damnak,089596979,,,,,,,3,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/4266458493
4327686543,Green Park Village Guesthouse,guesthouse,13.3594661,103.8759591,Siem Reap,Cambodia,National Highway 6,+855 99 62 26 62,,,wlan,,,,4,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/4327686543
4346811152,Gekko Lodge,guesthouse,13.3560501,103.8471093,Siem Reap,Cambodia,,+855 70730238,http://www.gekkolodge.com/,,,,,,5,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/4346811152
4478308291,Mini Hut Hostel,hostel,13.3490669,103.8534485,Siem Reap,Cambodia,Siem Reap River,016505606,http://www.minihuthostel.com,,wlan,,Cafe & Bar,,8,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/4478308291
4502155894,Central Backpackers,guesthouse,13.3503373,103.8554638,Siem Reap,Cambodia,,,,24/7,wlan,,,,3,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/4502155894
4608736689,Soksan Road Hostel,hostel,13.355241,103.85045,Siem Reap,Cambodia,Sok San Road,069785760,http://Www.soksanroadhostel.com,,wlan,,,,7,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/4608736689
4682842989,Seven Candles Guesthouse,guesthouse,13.3589108,103.8610995,Siem Reap,Cambodia,Wat Bo Road,0636956777,https://www.sevencandlesguesthouse.com/,,wlan,no,,,7,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/4682842989
4759476235,Good Dream Guesthouse & Restaurant,hostel,13.346661,103.8594983,Siem Reap,Cambodia,Salakamreuk Road,0085587775560,https://www.dormpoint.com/,,wlan,,,,7,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/4759476235
5102716921,White Rabbit Hostel,hostel,13.3535066,103.8603219,Siem Reap,Cambodia,Street 26,,https://whiterabbithostel.asia/,Mo-Su 07:00-23:00,wlan,,,,7,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/5102716921
5164356853,The City Premium Guest House,guesthouse,13.3657552,103.8537344,Siem Reap,Cambodia,,+855 2098 488 521,http://city-gh.com/en/,,,,,,5,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/5164356853
5270020821,Takeo Guesthouse,guesthouse,13.363454,103.8552532,Siem Reap,Cambodia,ផ្លូវជាតិលេខ៦,,http://www.geocities.jp/takeoangkor100000/untitledfolder/syukuhakuryoukinn.htm,,,,,,4,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/5270020821
5330467421,1953 Siem Reap Hostel,hostel,13.3581362,103.8531066,Siem Reap,Cambodia,"Sangkat Svay Dangkum, Krong Siem Reap",+85515658222,http://www.1953SiemReapHostel.com,24/7,wlan,,,,9,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/5330467421
5372830442,Nika's Residence,guesthouse,13.357069,103.8452357,Siem Reap,Cambodia,,+855 96 620 3676,https://ancientadventurescambodia.com/nikas-residence/,,,,,,5,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/5372830442
6263149986,Blue Indigo Yoga,hostel,13.3615784,103.8497647,Siem Reap,Cambodia,Tep Vong Street,+855 97 514 3390,https://blueindigoyogasiemreap.com,,wlan,limited,,,7,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/6263149986
6632775585,Aqua Residence,apartment,13.3534825,103.8585199,Siem Reap,Cambodia,Wat Bo Road,+855 98 776 777,https://www.aqua-residence.com/,Mo-Su 09:00-21:00,wlan,,,,9,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/6632775585
10296357157,Bokre Angkor Hostel,hostel,13.3636291,103.8523762,Siem Reap,Cambodia,Taphul Village,+85585511118,https://bokreangkor.com/,24/7,,,,,8,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/10296357157
11002790416,BE Happy Guesthouse by Baby Elephant,guesthouse,13.350148,103.8483591,Siem Reap,Cambodia,Baby Elephant Road,+855965413553,https://babyelephant.asia/behappyguesthouse/,,wlan,,Baby Elephant,,8,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/11002790416
11519168295,Noni Tree Hostel,hostel,13.350734,103.8573712,Siem Reap,Cambodia,,+855 81633766,https://www.nonitreehostel.com/,,,,,,5,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/11519168295
13164376501,Sunscape Apartment,apartment,13.355454,103.8723664,Siem Reap,Cambodia,,+855 12 630 708,,,wlan,,,,3,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/13164376501
13591925901,The Tree,guesthouse,13.3559005,103.8493141,Siem Reap,Cambodia,Night Market Street,+855 12 444 727,https://www.staynature.net/,,wlan,,,,7,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/node/13591925901
260599949,Molina 2 Guest House,guesthouse,13.3633995,103.8544051,Siem Reap,Cambodia,,"063 761 534, 063 676 5111, 012 737 433, 070 737 333",,,,,,,2,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/way/260599949
300088827,Mad Monkey Hostel,hostel,13.3588716,103.8539765,Siem Reap,Cambodia,Sivatha Boulevard,+855636880008,https://www.madmonkeyhostels.com/,,wlan,,Mad Monkey Hostel Siem Reap,,8,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/way/300088827
332357122,Side Walk Never Die,guesthouse,13.3603808,103.853719,Siem Reap,Cambodia,,+855 77 69767;+855 95 819081,https://www.sidewalkneverdie.com/,,,,,,5,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/way/332357122
397403335,Oz's Happy House,guesthouse,13.3515933,103.8527348,Siem Reap,Cambodia,,015258378,www.ozshappyhouse.com,,no,,,,5,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/way/397403335
445879541,K-Eco House,guesthouse,13.3472111,103.8590047,Siem Reap,Cambodia,,+855 88 8806275,https://www.facebook.com/kecohouse/,,,,,,5,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/way/445879541
502822066,Krousar Khmer's Home,apartment,13.3796212,103.865988,Siem Reap,Cambodia,,,,,wlan,,Fara Yai,,2,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/way/502822066
503160524,Kandal Village Inn,guesthouse,13.3576108,103.8556008,Siem Reap,Cambodia,Hup Guan Street,,,,wlan,,,,2,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/way/503160524
1370800617,Onederz Siem Reap,hostel,13.3562972,103.8523972,Siem Reap,Cambodia,Angkor Night Market,0972117100,https://onederz.com,24/7,wlan,,,,9,1,UTC+7,visa-on-arrival 30d,https://www.openstreetmap.org/way/1370800617
3455679141,Nhà trọ Nguyễn Thị Nga,hostel,15.972693,108.2417865,Da Nang,Vietnam,Đường Lưu Quang Vũ,0905043584,,,,,Nguyễn Thị Nga,,4,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/3455679141
3455687232,Nhà trọ Huỳnh Định,hostel,15.9713255,108.2439001,Da Nang,Vietnam,Lưu Quang Vũ,0968297688,,,,,Huỳnh Định,,4,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/3455687232
3478891526,Nhà trọ DƯơng Thị Tánh,hostel,15.9671967,108.2382552,Da Nang,Vietnam,Lưu Quang Vũ,01284839231,,,,,Dương Thị Tánh,,4,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/3478891526
3478891527,Nhà trọ Tán Thanh Huyền,hostel,15.9700413,108.2442529,Da Nang,Vietnam,Lưu Quang Vũ,01212336441,,,,,Tán Thanh Huyền,,4,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/3478891527
3489018328,Nhà trọ Hoàng Văn Sinh,hostel,15.970688,108.2440386,Da Nang,Vietnam,Lưu Quang Vũ,0905996806,,,,,Hoàng Văn Sinh,,4,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/3489018328
3489018329,Nhà trọ Trần Văn Hiếu,hostel,15.9766018,108.2496009,Da Nang,Vietnam,Lưu Quang Vũ,0905501300,,,,,Trần Văn Hiếu,,4,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/3489018329
3489018330,Nhà trọ Đinh Quốc Vương,hostel,15.9788648,108.2525834,Da Nang,Vietnam,Lê Thiện Tri,01202522881,,,,,Đinh Quốc Vương,,4,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/3489018330
3489018331,Nhà trọ Lê Đức Tín,hostel,15.9786338,108.251049,Da Nang,Vietnam,Lê Thiện Trị,0935898910,,,,,Lê Đức Tín,,4,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/3489018331
3495233433,Nhà trọ Tán Cảnh,hostel,15.9786456,108.2512708,Da Nang,Vietnam,Lê Thiện Trị,0905612909,,,,,Tán Cảnh,,4,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/3495233433
3495233434,Nhà trọ Nguyễn Văn Sỹ,hostel,15.9786338,108.2516775,Da Nang,Vietnam,Lê Thiện Trị,0905104943,,,,,Nguyễn Văn Sỹ,,4,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/3495233434
3495233439,Nhà trọ Trần Quân,hostel,15.9764093,108.2493914,Da Nang,Vietnam,Lưu Quang Vũ,01655964464,,,,,Trần Quân,,4,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/3495233439
3495233441,Nhà trọ Mai Trúc Lâm,hostel,15.9756184,108.2479094,Da Nang,Vietnam,Lưu Quang Vũ,0905310423,,,,,Mai Trúc Lâm,,4,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/3495233441
3496244410,Nhà trọ Nguyễn Quốc Dũng,hostel,15.9790396,108.2541639,Da Nang,Vietnam,Nguyễn Minh Châu,01225584350,,,,,Nguyễn Quốc Dũng,,4,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/3496244410
3497145814,Nhà trọ Phạm Ngọc Hải,hostel,15.979241,108.2508611,Da Nang,Vietnam,Nguyễn Minh Châu,0904468528,,,,,Phạm Ngọc Hải,,4,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/3497145814
3497145815,Nhà trọ Nguyễn Văn Hùng,hostel,15.9679696,108.2380122,Da Nang,Vietnam,Lưu Quang Vũ,0962827851,,,,,Nguyễn Văn Hùng,,4,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/3497145815
3512677310,Nhà trọ Trần Hùng Sang,hostel,15.9803468,108.2521429,Da Nang,Vietnam,Nguyễn Thức Tự,01223209318,,,,,Trần Hùng Sang,,4,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/3512677310
3512677311,Nhà trọ Hứa Diện,hostel,15.9803496,108.2511639,Da Nang,Vietnam,Nguyễn Thức Tự,0905670708,,,,,Hứa Diện,,4,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/3512677311
3514922509,Nhà trọ Trần Thái Phương,hostel,15.9782666,108.2521038,Da Nang,Vietnam,Nam Kỳ Khởi Nghĩa,01213556444,,,,,Trần Thái Phương,,4,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/3514922509
3514922511,Nhà trọ Ngô Đình Tú,hostel,15.9759866,108.248505,Da Nang,Vietnam,Lưu Quang Vũ,01687854262,,,,,Ngô Đình Tú,,4,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/3514922511
3516506506,Nhà trọ Nguyễn Long,hostel,15.9787751,108.2542858,Da Nang,Vietnam,Nguyễn Minh Châu,01214599824,,,,,Nguyễn Long,,4,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/3516506506
3516506507,Nhà trọ Trần Trọng Khiêm,hostel,15.9776686,108.2538819,Da Nang,Vietnam,Nam Kỳ Khởi Nghĩa,0974729665,,,,,Trần Trọng Khiêm,,4,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/3516506507
3560105160,Nhà trọ Nguyễn Ngọc Linh,hostel,15.9752877,108.2474964,Da Nang,Vietnam,Lưu Quang Vũ,0905006343,,,,,Nguyễn Ngọc Linh,,4,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/3560105160
3560105161,Nhà trọ Nguyễn Huy Vũ,hostel,15.975667,108.2476281,Da Nang,Vietnam,Lưu Quang Vũ,01223469636,,,,,Nguyễn Huy Vũ,,4,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/3560105161
3560105162,Nhà trọ Phạm Nhật Tân,hostel,15.9758881,108.2474617,Da Nang,Vietnam,Lưu Quang Vũ,0935153944,,,,,Phạm Nhật Tân,,4,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/3560105162
3560105163,Nhà trọ Huỳnh Đinh Dũng,hostel,15.9760015,108.2480471,Da Nang,Vietnam,Lưu Quang Vũ,01681539066,,,,,Huỳnh Đinh Dũng,,4,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/3560105163
3560105164,Nhà trọ Phan Thanh Huấn,hostel,15.9763562,108.2479304,Da Nang,Vietnam,Lưu Quang Vũ,0905685272,,,,,Phan Thanh Huấn,,4,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/3560105164
3560105165,Nhà trọ Nguyễn Lê Việt,hostel,15.9764429,108.2492395,Da Nang,Vietnam,Lưu Quang Vũ,0983032983,,,,,Nguyễn Lê Việt,,4,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/3560105165
3560105166,Nhà trọ Nguyễn Thị Thu Hà,hostel,15.9785115,108.2525479,Da Nang,Vietnam,Lê Thiện Trị,0987699189,,,,,Nguyễn Thị Thu Hà,,4,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/3560105166
3560105167,Nhà trọ Nguyễn Doãn Chính,hostel,15.9761714,108.2489505,Da Nang,Vietnam,Lưu Quang Vũ,0982421377,,,,,Nguyễn Doãn Chính,,4,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/3560105167
4166666089,Danang Backpackers Hostel,hostel,16.0697636,108.2210638,Da Nang,Vietnam,Nguyễn Chí Thanh,0845113898926,http://danangbackpackershostel.com,24/7,wlan,,,,9,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/4166666089
4287074189,Ecodanang,guesthouse,16.06841,108.23891,Da Nang,Vietnam,Dương Đình Nghệ,05113985986,http://Facebook.com/ecodananghotel,24/7,wlan,,,,9,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/4287074189
4347925793,Truong Son Tung 5,hostel,16.0586832,108.2460005,Da Nang,Vietnam,,,,24/7,wlan,,,,3,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/4347925793
4483622590,Barney's Danang Backpacker's Hostel,hostel,16.0789241,108.2289649,Da Nang,Vietnam,Trần Hưng Đạo,+841265206103,http://www.barneyhostel.com,Mo-Su 07:00-22:30,wlan,,,,9,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/4483622590
4704794989,Nhà trọ VTV,guesthouse,16.0614403,108.2101891,Da Nang,Vietnam,Phan Thanh,0905765959,,,wlan,,,,4,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/4704794989
5249863421,Huệ Chi,guesthouse,16.0810276,108.2296778,Da Nang,Vietnam,Hoàng Việt,,,,wlan,,,,2,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/5249863421
5249863422,Chị Hoa,guesthouse,16.0759094,108.2108049,Da Nang,Vietnam,Bắc Đẩu,02363819525,,,,,,,3,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/5249863422
5436574423,HaLo Homestay,hostel,16.0668988,108.2438296,Da Nang,Vietnam,Đường Hà Bổng,,,,wlan,,,,2,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/5436574423
5607040127,La COOL House Hostel,hostel,16.0687774,108.2358207,Da Nang,Vietnam,An Nhơn 6,+84 97 583 27 46,,,wlan,,La COOL,,5,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/5607040127
5727675826,ChaChi homestay,guesthouse,16.0638824,108.2343162,Da Nang,Vietnam,Kiệt 15 Luong Thế Vinh,84909450789,,,,,,,3,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/5727675826
5818616054,City Hostel Danang,hostel,16.0653434,108.2223565,Da Nang,Vietnam,Yên Bái,+84974358935,,,wlan,,,,4,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/5818616054
6054437786,Green Balcony Hostel & Coffee,hostel,16.0683158,108.2404477,Da Nang,Vietnam,Sương Nguyệt Ánh,0703617530,,,wlan,,,,4,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/6054437786
6108958604,Danang Moment - Boutique Serviced Apartment,apartment,16.0492961,108.2437637,Da Nang,Vietnam,An Thượng 34,,,,wlan,,,,2,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/6108958604
6801109899,AnhTUẤN,apartment,16.0768733,108.2206099,Da Nang,Vietnam,Đường Nguyễn Chí Thanh,0905499543,,,wlan,,,,4,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/6801109899
6801113785,GIOANG,apartment,16.0756899,108.2101253,Da Nang,Vietnam,Đường Bắc Đẩu,0914177772,,,wlan,,,,4,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/6801113785
7143487885,139nguyễn đucedm,guesthouse,16.062815,108.2101633,Da Nang,Vietnam,Nguyễn đức chung,,,,wlan,,,,2,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/7143487885
7295701985,THANHđn,apartment,16.0419488,108.211459,Da Nang,Vietnam,Đường Lương Nhữ Hộc,0905117291,,,wlan,,,,4,1,UTC+7,e-visa 90d,https://www.openstreetmap.org/node/7295701985
